GAP,(h0-h1)/rd,h0+h1,h2,rs,w0,w1,rd
0.2140233989,0.8000057975,65.1179038143,0.3066743671,50,32.6422084026,42,2.6431643538
0.2526939284,0.800003474,66.1261372851,0.1273094762,200,33.5604354394,42,2.792316268
0.1957462509,0.8000005027,65.1799584175,0.6926674297,199.6109872965,32.7338039229,33.5472896066,2.1053289627
0.1773185015,0.9654628841,65.674021305,0.106688131,195.9906797746,33.305990307,33.6506756962,2.4130359572
0.2122726811,0.8000065909,60.5794960021,0.3904758156,100.9324231339,33.2580343437,39.2878936246,2
0.2275325104,1.0687757222,64.8690378731,0.421089323,126.8863268866,33.3745676256,41.8447972052,2.0368103586
0.221044166,1.0366767698,59.1558269526,0.2500964281,83.3467016898,33.6515445083,36.3294669998,2.7270110646
0.189488618,0.8000004362,62.7217183062,0.9999998989,50,33.2983154684,38.9756050219,2.0029620635
0.2115971647,0.800023226,62.5859398836,0.7175611255,75.0496663724,32.8412905463,38.3892219594,2.1621766136
0.2227845115,1.1373587277,64.6575998289,0.0384000589,56.8417947771,32.5987429799,41.875244401,2.6324069661
0.1651735793,0.8550961879,65.7066009608,0.0288940428,97.9742926525,31.8978291139,33.7537771025,2.0613334816
0.1951557212,1.199998147,65.0134434175,0.4510580526,180.990014584,32.2982774757,34.4698958888,2.2131056805
0.1601247575,1.1999987654,65.6312010753,0,184.8046927024,32.6256265869,33,2
0.2072625227,0.8000000213,65.9874106933,0.0722608711,153.2650382979,33.1342323935,34.9354643341,2.786783657
0.2122251588,1.1999998791,63.6343543835,0.6668546483,50.7382532572,32.9739170693,39.3820356669,2.5953159139
0.2148599796,0.8000001275,63.2604954288,0.0570595531,50.9373488918,33.7678559268,41.9950553471,2.7772034408
0.2331519189,0.8171508681,65.8041437297,0.7207123336,52.1519165986,32.4901780371,40.6220623955,2.996666691
0.2144154366,0.803076379,64.5976345957,0.0423511446,51.8969831891,31.8998407376,39.4317746007,2.9174798872
0.1783598693,0.8000002383,64.7596944847,0.0009395541,172.6046731003,32.7333734275,35.4312507054,2
0.2056701112,0.8000006694,63.736939073,0.0085475514,95.1461788476,32.303091627,37.5393476282,2.3113733328
0.1745061546,1.1999999552,65.3116037685,0.0025336657,129.8477749216,32.9201729512,33.6773183907,2.4907106948
0.1510311128,0.800001112,66.7403111122,0.9981173719,50.2019950074,32.6860058692,33.2750909782,2.0142021062
0.1855773889,0.8000147436,65.9599557692,0,93.3385127964,32.6289740111,33,3
0.1866873973,0.8686359458,66.4348140242,0.396507096,60.3168130404,32.1755420592,41.1937535396,2.0107771114
0.1643894103,1.1999999192,65.7086728705,0,188.9222215928,32.9971647665,35.2544478795,2.2094394234
0.1994369161,1.1999862744,65.199399855,0,200,33.6449518237,33,2.6338635803
0.138862907,0.9320837318,66.2673398609,0.1084559,66.7726395605,31.4911272602,33.0371580161,2.01175328
0.1920614027,1.1999899808,64.543037035,0.307091188,194.5075504741,32.6150553327,34.3318455164,2
0.1977993886,1.1999990936,61.853899422,0.029803762,63.120550525,33.856953635,41.4134768491,2.4519460131
0.1377345449,0.8000005685,66.6179679901,0,50,32.1681583589,33,2.1775384649
0.1776602062,1.1999997277,61.4621060816,0.900109671,50,32.9224669324,36.6323839619,2
0.2188851926,1.1999998649,64.9253621484,0.0392519531,196.1909095133,33.4599868148,37.4619539591,2.7868508948
0.2133678878,0.9710077535,65.5574094548,0.8240803858,50.4013532506,32.356288569,37.7195412293,2.7972107892
0.1803140968,1.1999947037,65.9600105925,1,119.7754552812,32.2495861469,33,2
0.2225173468,1.1999901465,63.3873568248,0.2082569236,119.9600062094,33.709709605,42,2.397576699
0.1843724298,0.8000004292,58.2637990951,0.0293036193,50,33.108673239,39.3865232157,2.1702499669
0.2088127053,0.9112145176,65.6446534677,0.995919428,65.351706504,31.7065598564,34.6759483017,2.4522980623
0.1332419054,0.8000000335,66.759999933,0,50,31.2305175676,33.2981353685,2
0.1762516688,1.1999999998,64.9267674257,0.5633563583,155.9264375917,32.558113202,33.0400330813,2.0017955574
0.2261990181,0.9688710415,62.0989182546,0.5264562897,70.4911631846,34.1891480056,41.6512202543,2.5056219879
0.1837704831,1.1999986245,58.8126876037,0.004799912,50.5416887281,32.8634565653,37.766028015,2.3498839053
0.1767229494,1.1999982895,61.4492970889,0,71.1687150621,32.8828837112,36.8376387061,2.3414211384
0.1904368746,0.8892048844,63.9048007749,0.5932095244,51.1324193652,32.7239091565,40.8669399076,2.1145677133
0.1737923456,0.985740091,65.7188035134,0.0281423081,66.8141467917,31.903308683,33.166650168,2.445515618
0.2373506562,0.9222736692,66.3664856669,0.8717225677,52.8981346166,31.6659341245,41.5260687167,2.1567956224
0.2719396224,1.1999979802,60.905647024,0.9738645789,50,34.6184353014,38.2469482654,2.810565922
0.1999568769,1.1950844237,63.1329193142,0.0106594877,81.5465343138,32.7985706886,37.9315855612,2.5504159456
0.1655489519,1.1124116637,65.5105879067,0.1231666825,76.9862305214,31.8477354492,33.8505705372,2.0668696629
0.2268093869,0.8000021661,65.9599935018,0.9222242394,126.9884878147,33.360197451,33,3
0.2260534478,1.0423686119,58.3825814822,0.1721985604,195.5841270797,33.742058413,39.530879612,2.019146012
0.2589602156,1.1999993054,57,0.2664117085,200,34.6538958726,37.7051766735,2.500001447
0.1999703516,0.8000008062,66.7599983875,0.9068722216,50,30.6603886009,33.129675485,2
0.1982050803,1.1999993562,61.0965700888,0.9036833937,50,33.6275518336,37.7570635963,2.2961654861
0.227603313,1.1999996497,57.4126872009,0.7019830689,50,34.2520895514,38.286255681,2.3254485364
0.3346769215,0.8739878012,66.3470385085,0.9644511167,171.8056066587,34.8242468845,41.4295954256,2.0104659156
0.2332594476,0.8000015671,59.2583868427,1,50,34.0890689284,37.0881855495,2
0.457201902,0.8000011964,57.895504957,0.3836018482,123.6438045399,33.8901117469,36.8236909015,2.6306148697
0.2092449905,1.1999997748,58.5438313188,0.0020520393,115.2565500414,33.4548302584,39.9772766137,2.0033517942
0.1943697507,1.1999989948,64.5490392292,0.2427077166,165.276916985,32.6038299042,36.7027266592,2
0.1906795523,0.8000000032,66.7161565939,1,50,33.3822822152,42,2
0.1870501054,0.8000015684,62.2897493298,0,69.8450019828,32.683277072,34.7968916458,2.6300883389
0.2018448569,1.1999988485,62.2982164191,0.2877389177,50,33.8234597889,42,2.5471757528
0.2327662246,0.8000000551,66.6246818851,1,200,33.6104210268,37.7707534531,2.1691474941
0.2340613356,1.1999813785,64.7600558646,0.7218117469,163.0666947094,33.7049605871,34.3093271857,3
0.1871712857,1.1999884439,62.0712259802,0.1006608838,123.0093493882,33.2464721363,36.1525534525,2.4947881398
0.1797094687,1.0426088791,63.3838349656,0.9921061154,60.3884277739,33.0554764492,33.3668480217,2.1071600867
0.2431504564,1.0649265029,59.6686027031,0.1651114846,188.6373378955,34.05549262,40.5522240343,2.0217315516
0.2204230685,1.0692082897,58.4995478171,0.2903416835,53.1610079316,34.0214879574,41.9187438466,2.2819728873
0.2403665722,0.934960659,65.6414787242,0.7550817934,82.2961868692,33.0291582306,41.4264374562,2.307292836
0.1927256959,0.8000032191,63.3489515213,0,103.4673198045,32.8371629131,35.5293362339,2.476209869
0.1915883887,1.1999834468,58.7367054951,0.4738381179,50,33.4865678678,38.7045868511,2.2579191571
0.1754852159,0.8000010513,66.7599978974,0,50,31.2386884326,37.1269103498,2
0.2443245612,1.1999950462,61.1088652248,0.7249860292,50,34.0750573236,36.1701808416,3
0.3153508236,1.0787808376,61.7643460574,0.7233367777,53.4688633832,35.0960918375,41.4002957875,2.9891160781
0.1898924899,0.8000026978,64.164813333,1,109.199002025,32.6993825746,33.8482347862,2
0.1645752415,1.0076755526,66.2028800231,0.9910467027,61.935101433,32.9628894668,33.3349603943,2.0957348041
0.1882507252,1.1000758313,65.0741035991,0.4223625669,50.1028774673,31.5456818103,34.7451059084,2.9852933726
0.1396140608,0.9760317746,66.3199342338,0.1501964188,50.1479531024,31.0912293143,33.5944908448,2.0298141943
0.2632936212,1.1999962118,58.3553552721,1,50,34.5368717903,34.6305515845,2.554067217
0.1539315876,1.1999998502,65.7683424057,0.2244929537,166.0158045693,32.6059841886,33,2.1597149315
0.2136403584,1.0574921089,64.3927625184,0.2019342074,197.0065778894,33.9888808986,36.6765590181,2.4236885953
0.1744916912,0.8000012798,63.6260272979,0,112.9130081565,32.4595647138,36.0922514953,2
0.1927570599,1.1498592859,64.9562001327,0.012486874,82.4749746263,32.3118194016,34.2221558948,2.8539306273
0.1879531753,1.1682483716,65.8647811905,0.6597333338,50.4970924183,32.3104797232,40.5510072263,2.0017287578
0.1668440763,1.1999987476,65.9098007691,0,68.050100677,31.8302123643,34.5177144969,2.0418348234
0.2112452228,0.8000024079,66.7599951843,0,200,32.2705853848,37.3253697052,2
0.1867792527,1.1999989168,60.6191138037,0,85.7715610154,33.1553620472,36.9267470697,2.5645145591
0.2167744372,0.8000006524,62.0672646085,0.3437797974,80.5688264247,33.2987989307,34.8949492451,3
0.1632904721,0.9407338079,64.8256985038,1,50,32.5630440992,33.6906682028,2
0.1771318999,1.1999952323,65.7713688395,0.7150572104,111.3865813147,32.2072086585,33,2.1572012046
0.1823987394,1.1758850567,63.4697464059,0.9813247477,50.6000914899,32.9249257798,36.0095840668,2.2326601223
0.2205428979,0.8000020716,60.3883525923,1,50,33.8252117834,35.5907030636,2.3602583338
0.2034222935,1.1999985366,62.3612405917,0.3686533786,128.2197079062,32.5797582077,36.4759408888,2.1886088589
0.1528469202,1.1999992945,65.8330815281,0,117.2203122069,32.1126493042,33,2.1057666312
0.2348241113,0.884866928,64.24422286,0.9342938824,51.2854754146,34.3240484235,41.9066119725,2.6529477626
0.1907775675,1.1999995674,64.5726539963,0.8295859756,128.5958209263,32.7359493659,34.6575119199,2.2113608584
0.187803668,0.8000077053,61.9120143908,1,50,33.5629871236,35.3999794554,2
0.1466335564,0.8000056077,65.2975130782,0,62.8701177798,32.5701625825,33,2.1404882335
0.1850185881,1.1382663126,63.8145624825,0.7530859851,50.5597290542,33.8080445956,41.1421869459,2.0191818248
0.1900788195,0.8000018825,63.0796547897,0.7060821817,50,33.2181532525,42,2
0.1428146117,0.8000014006,66.7540908543,0.6502714347,50,31.3689663074,33.2311283462,2.0073829178
0.2101073597,1.1999994977,60.2008875887,0.2342253693,94.2393043512,33.1281291831,38.3355505215,2.1824628396
0.1544904427,0.8000003866,66.4432520146,0.8620546399,50.0600524402,32.2753117198,33.0163911469,2.2914371339
0.2122233881,0.8000009304,65.9599972088,0.1073507719,50,31.7776421278,39.3544646309,3
0.2351936454,0.8000044975,64.1272220147,0.7388801381,200,33.9559472012,34.6719545565,2.9259121651
0.1377181877,0.8000002822,66.7599994355,0.3017746001,56.8819216162,31.0941681163,33,2
0.2139162286,0.8000000111,64.6625015103,0.5347912081,199.0606739664,33.4304205187,36.1813852491,2.55753264
0.2365177291,1.1373768846,57.9737073376,0.0656967548,170.5027581819,33.9779950512,40.2413969721,2.0569187518
0.2097319218,0.8000001094,66.3463857356,1,132.910992734,32.9781134321,33,2.5170174863
0.2065839955,1.1999975103,62.1262007816,1,197.4666517734,33.4859597474,34.9303746548,2.0261555489
0.1666958385,0.800002325,66.4085719032,0.1202529239,135.5386956296,32.6414841974,33,2.439278032
0.2342184528,1.1527254326,61.9840715137,0.657674297,199.810386844,34.1417300648,34.3137893827,2.5356241111
0.187908143,0.8000006096,65.668265418,0.7113709161,50.9919798478,32.894466663,41.1814253696,2.1894358332
0.2633791656,1.1583834536,57.1428845729,0.9282526082,197.8821813403,34.2656787863,35.2222592725,2.5538435182
0.2185614741,0.9881678212,60.1575693896,0.9517535837,169.5527579106,33.4768983299,33.0251380885,2.6556196088
0.2505611429,1.15720349,62.3768592591,0.9934776223,183.2291798016,34.1324516348,33.9142501469,2.88731
0.2075891866,1.1999974891,59.8414391378,1,200,33.4133160715,33,2.3022349262
0.2322397012,1.1999993347,59.4310826845,0.6317031854,175.1816204848,33.5453483292,35.7352403102,2.7370156634
0.2317510063,1.1999997986,61.5380309076,0.8724013892,200,33.8438623006,35.3685052903,2.5273309108
0.1809056518,1.1999987121,64.5525993606,0.9328460055,50,33.4560718841,42,2.0220637916
0.2286924783,1.1591627492,61.7166958821,0.9658496389,99.0520220319,33.9047955688,35.3974824839,2.245962782
0.3026374039,1.1999996161,57.6988974594,0.9846127669,179.2205639136,34.4363255266,33.0176833584,2.9936584031
0.1630817342,1.1871067033,65.9857865933,0,150.9794353845,32.4441717839,33,2
0.2059787715,0.8000011701,65.8609001652,1,50,33.0001745682,33,2.996080903
0.211588062,1.1999988794,60.4716912456,1,129.287228783,33.3819204503,34.1967173358,2.0518822623
0.1558776739,1.1999998725,65.9600002549,0.3141452218,126.7978044172,31.8518997548,33,2
0.6960939297,1.193989233,57.3771985523,0.9415261494,87.5972388614,33.0772680464,34.6085294085,2.2299141644
0.255520881,0.9899173721,65.5365652278,0.0021979749,59.4470783639,31.5584459045,41.9182614664,2.0065779595
0.2090603712,1.1999963095,60.3507296182,0.4931183568,134.0096937675,33.3520166085,35.5462379116,2.4990624905
0.2497279932,0.8000070173,65.959978948,0,96.9612666237,33.2689464924,42,3
0.1490290029,1.1831452286,65.8728121085,1,50,32.3094111775,33,2.1021830892
0.1991791217,1.1999981103,62.1208347309,1,165.6271385688,33.3072778047,33,2
0.1744140747,0.8000056437,66.616485474,0.7434035575,50,31.248076964,35.7896004205,2.1793777829
0.2721286855,1.1999996679,58.8041358196,0.9289299564,200,34.4486236763,34.1004024281,2.9250674278
0.1987601656,1.0548181978,66.2338560577,0.6585583313,50.1730698858,32.3131584683,41.6853474598,2.0115396541
0.2105802035,0.8000056754,64.8698595229,0.9848487836,50,33.3885428936,40.8001603529,2.2287398073
0.2246937611,0.8000008842,62.0075121543,1,156.1587153442,33.3067684782,34.0333000322,2.2040654625
0.2078690172,1.1999940023,61.9427276469,0,198.7200104169,32.5921701385,38.0357122171,2.0269904535
0.274655593,1.199999742,59.7113111567,1,102.4442221381,33.8911802674,33.470827299,2.8881955531
0.3023878581,1.1791487369,57.0523403999,0.9826489804,62.7202322846,34.8520712384,36.9997587747,2.5478518549
0.1990074938,1.1999976177,63.4276298924,0.0228522633,177.1878519858,32.8396360941,37.05433916,2.1265255165
0.2039702516,0.9329689224,65.7360940952,0.0255619572,195.6802065258,33.5682609481,35.6508663988,2.5941351717
0.2291527557,0.9978041317,59.3675954383,0.6166869718,94.4708079163,33.7480334859,34.9416744307,2.7040432606
0.1669913504,0.8000020027,62.7184452941,0,60.7947935738,32.4006863309,35.9359192327,2.0255961238
0.1631123189,0.8000020558,63.6491582003,0,50,32.8251038005,33.5808933485,2.4218460104
0.2222953623,1.0180891795,59.5715510983,0.0109649499,74.033831424,34.0292529608,41.7939990661,2.3870848122
0.208692936,1.0870356637,65.3850071955,0.5959328258,127.364412229,32.8621625915,35.5219627787,2.7367941124
0.2240357085,1.1999997085,59.1244345813,0.7015562442,50,34.1817171833,37.8910775668,2.5315067629
0.2224480042,1.1999993416,60.4554828137,0.7491188998,200,32.8906981406,35.1279895296,2
0.308467426,1.0980682748,57.9061959592,0.9787056224,63.6170455487,34.8349527922,35.4717707309,2.9420850697
0.2109190247,1.1999998059,62.2978593995,0.6296491536,158.6322586499,32.4341943317,35.2020827158,2.0893707235
0.2191213001,1.1862749765,62.7506315465,0.0112468757,57.0353981758,34.4210100032,38.4325420558,2.9970775803
0.2367632764,0.8000026768,60.981451175,0.8759606826,200,33.7805733232,33,2.6692690937
0.1150843728,1.1416756905,66.076648619,0,50,31.6831230254,33,2
0.1807405264,0.800000756,59.5052204915,0.1686125069,52.3649922444,33.1175590969,35.6044103252,2.3718166605
0.1826928404,0.8000001058,61.7963405323,0.0132653897,81.1640585568,32.8507734022,34.3348036745,2.29594636
0.3225638108,0.8000004201,66.7599991599,0,102.8858171745,31.144660881,40.4069860334,2
0.7846424341,1.171667248,59.0760139909,0.978554133,59.2662463292,36.3423306405,33.2206320397,2.9836834729
0.2258145967,1.1999967349,64.4216562251,0,134.9253003887,33.7763604524,37.5666264305,3
0.1922135632,0.800000629,64.3800591166,0.1675833121,50,33.0519862706,40.272990169,2.5672939053
0.201614838,1.1999999837,58.8189469012,0.0671397983,198.8736547124,33.5944079533,38.465906005,2.1536956087
0.1788309637,0.8000191194,60.6890152566,0,50,33.1193833465,34.9460376967,2.584991794
0.1873708996,0.8000027242,61.5802550147,0,64.2250270214,32.7028067272,36.6038217215,2.3344060952
0.2631949373,1.0274405054,60.7810153935,0.0214286521,195.4703504718,32.795602094,41.9724309155,2.0397525302
0.1751690368,0.9294545217,66.0363669033,0.5137860493,67.6569880269,31.6898614065,33.1767330334,2.2939508326
0.2218049773,1.1999999904,60.5167200156,1,50,34.1061106074,37.326469763,2.1619571019
0.2437657532,1.0356808046,65.8588720105,0.0466106336,159.1129679499,32.7035906289,41.7452065943,2.3407797391
0.214570146,1.1999962287,62.8845500319,0,127.0635822415,33.178370515,42,2
0.1746323815,1.1942194276,60.2120724286,0.0089544633,60.6238406157,33.5871543246,35.2440588117,2.4181426523
0.1795607805,1.1240628319,63.4308635351,0.1043141142,120.2635171235,33.3775779307,33.3900369837,2.3395344027
0.1715211119,0.8000022707,66.5737064927,1,78.7891131497,32.1678654852,33,2.2328605465
0.2391440298,1.1999984215,59.1268465354,1,200,33.7703197465,33.607884433,2.6838726527
0.2166571698,1.1999932454,59.1412699962,0.6935779379,200,33.988277181,35.425882073,2.3312454011
0.1921626406,0.8000022297,64.7220320081,0,50,32.3485065812,40.3683761688,2.1699392545
0.2163074241,0.8000000035,62.9352497314,0.598072803,82.300846798,33.2246310968,36.340385655,2.8065809404
0.1622877463,0.8000014449,66.329243808,0.2604711444,50,32.5519391836,33,2.5384406553
0.2048958667,1.1999991135,61.7764981309,0,50,33.7244826708,33,2.6710468873
0.1720363975,0.8000020592,66.697120013,0,200,32.6655854856,33,2.0785946334
0.2113579638,0.924965123,65.5377619726,0.1354926484,51.8731374907,31.4928253596,36.3677790476,2.9526218271
0.19486332,1.0787827237,63.6897220903,0.0082894891,55.1393877799,33.2418655615,37.9543837822,2.81766677
0.2656261343,1.1999981797,59.2035446853,0.6338179635,120.8026491107,34.2657109482,34.7258731845,2.9862682952
0.1607592802,1.1999999945,64.2090453247,0.0763913603,139.6933514551,33.0589488012,33,2
0.2892441321,0.8000013709,59.1866773655,1,136.9502922158,34.3792338994,34.6874927311,2.9874486675
0.2329175407,1.1999953503,61.6002102223,0,151.6118754892,34.1988380789,42,2.2723436498
0.2441376633,0.8000017116,64.0918989283,0.0312595571,134.3177926861,34.0519459999,42,2.7056499401
0.1976083605,1.1999999527,59.6906308856,0.1743403668,91.7808724769,33.434140054,35.2429330738,2.5717523442
0.1571005177,1.199999374,64.8099102081,0.4288529712,63.5039360261,32.6130114959,33,2
